"id";"Libellé";"Catégorie";"Marque";"Prix d'achat HT";"Fournisseur";"Ref. fournisseur";"Prix de vente";"Taxe";"Code-barres";"Type de déclinaison";"Prix soldé";"Emplacement";"Référence externe";"Compte comptable";"points +";"points -";"Affichable";"En ligne";"Image";"Stock";"Catégorie";"Poids";"Libellé court"
"464";"FENOUIL";"Fruits et legumes";"N/A";"0.00300";"La Peyrouse";"";"0.00360";"0.05500";"2430000004643";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"466";"THE VERT JASMIN";"Epicerie sec";"N/A";"5.10000";"SURYA the LERAN";"SURYA the";"6.10000";"0.00000";"2430000004667";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"0.00";"THE VERT JASMIN"
"467";"THÉ VERT UNE NUIT À BANGKOK";"Epicerie sec";"N/A";"4.25000";"SURYA the LERAN";"";"5.10000";"0.00000";"2430000004674";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"0.00";"THÉ VERT UNE NUIT À BANGKOK"
"468";"THÉ NOIR ASSAM";"Epicerie sec";"N/A";"5.10000";"SURYA the LERAN";"";"6.10000";"0.00000";"2430000004681";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"0.00";"THÉ NOIR ASSAM"
"469";"ROOIBOS";"Epicerie sec";"N/A";"4.65000";"SURYA the LERAN";"";"5.60000";"0.00000";"2430000004698";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"0.00";"ROOIBOS"
"471";"MIXTE CHÈVRE BREBIS CROTTIN";"Epicerie frais";"N/A";"0.00000";"La ferme des folies bergères";"";"3.30000";"0.05500";"2430000004711";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"0.00";"MIXTE CHÈVRE BREBIS CROTTIN"
"472";"BREBIS AFFINÉ";"Epicerie frais";"N/A";"0.00000";"La ferme des folies bergères";"";"3.90000";"0.05500";"2430000004728";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"0.00";"BREBIS AFFINÉ"
"473";"MIEL DE MONTAGNE 500G";"Epicerie sec";"N/A";"0.00000";"Corinne Begue Apicultrice";"";"9.50000";"0.05500";"2430000004735";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"MIEL DE MONTAGNE"
"474";"MIEL DE BRUYÈRE 500G";"Epicerie sec";"N/A";"0.00000";"Corinne Begue Apicultrice";"";"9.50000";"0.05500";"2430000004742";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"MIEL DE BRUYÈRE"
"475";"MIEL DE BRUYÈRE 1KG";"Epicerie sec";"N/A";"0.00000";"Corinne Begue Apicultrice";"";"15.60000";"0.05500";"2430000004759";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"1000.00";"MIEL DE BRUYÈRE"
"476";"MIEL DE MONTAGNE 1KG";"Epicerie sec";"N/A";"0.00000";"Corinne Begue Apicultrice";"";"15.60000";"0.05500";"2430000004766";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"1000.00";"MIEL DE MONTAGNE"
"477";"TISANE DETOX";"Artisanat";"N/A";"4.50000";"Un peu beaucoup Passions et Plantes( Cathy Tisseyr";"";"5.50000";"0.00000";"2430000004773";"";"5.50000";"";"";"";"0";"0";"1";"0";"";"";"Artisanat";"0.00";"TISANE DETOX"
"478";"MESCLUN BIO ";"Fruits et legumes";"N/A";"0.00000";"Belladones";"";"0.01200";"0.05500";"2430000004780";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"479";"BASILIC";"Fruits et legumes";"N/A";"1.00000";"La Peyrouse";"";"1.30000";"0.05500";"2430000004797";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"480";"SORBET SUREAU 120ML";"Epicerie frais";"N/A";"2.50000";"Belladones";"";"3.50000";"0.05500";"2430000004803";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"120.00";"SORBET SUREAU"
"481";"SORBET CITRON ROMARIN 120ML";"Epicerie frais";"N/A";"2.50000";"Belladones";"";"3.50000";"0.05500";"2430000004810";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"120.00";"SORBET CITRON ROMARIN"
"482";"SORBET CASSIS 120ML";"Epicerie frais";"N/A";"2.50000";"Belladones";"";"3.50000";"0.05500";"2430000004827";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"120.00";"SORBET CASSIS"
"483";"SORBET CASSEILLE 120ML";"Epicerie frais";"N/A";"2.50000";"Belladones";"";"3.50000";"0.05500";"2430000004834";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"120.00";"SORBET CASSEILLE"
"484";"SORBET FRAMBOISE 120ML";"Epicerie frais";"N/A";"2.50000";"Belladones";"";"3.50000";"0.05500";"2430000004841";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"120.00";"SORBET FRAMBOISE"
"485";"SORBET CHOCOLAT 120ML";"Epicerie frais";"N/A";"2.50000";"Belladones";"";"3.50000";"0.05500";"2430000004858";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"120.00";"SORBET CHOCOLAT"
"487";"PASTEQUE";"Fruits et legumes";"N/A";"0.00169";"Relais Vert";"";"0.00232";"0.05500";"2430000004872";"";"0.00196";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"488";"NECTARINE";"Fruits et legumes";"N/A";"0.00590";"Relais Vert";"";"0.00809";"0.05500";"2430000004889";"";"0.00685";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"489";"CURCUMA RACINE";"Fruits et legumes";"N/A";"0.00654";"Relais Vert";"";"0.00842";"0.05500";"2430000004896";"";"0.00720";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"491";"TARTINES A LA CHÂTAIGNE (150G) LE PAIN DES FLEURS";"Epicerie sec";"N/A";"3.54000";"Relais Vert";"";"4.86000";"0.05500";"3380380037382";"";"4.11000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"150.00";"TARTINES A LA CHÂTAIGNE"
"492";"RAISINS SULTANINES (250G) PHILIA";"Epicerie sec";"N/A";"2.61000";"Relais Vert";"";"3.58000";"0.05500";"3520831330130";"";"3.03000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"250.00";"RAISINS SULTANINES"
"493";"FROMAGE BLANC 3% CAMPAGNARD (500G)";"Epicerie frais";"N/A";"2.65000";"Relais Vert";"";"3.44000";"0.05500";"3438860002044";"";"2.91000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"500.00";"FROMAGE BLANC 3%"
"494";"MAYONNAISE DE LOUIS (245G)";"Epicerie sec";"N/A";"3.01000";"Relais Vert";"";"4.13000";"0.05500";"3258831020408";"";"3.50000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"245.00";"MAYONNAISE DE LOUIS"
"495";"CHICOREE GRAIN (500G) LIMA";"Epicerie sec";"N/A";"4.15000";"Relais Vert";"";"5.69000";"0.05500";"5411788026253";"";"4.82000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"CHICOREE GRAIN"
"496";"FOURRES CHOCOLAT (175G) MOULIN DU PIVERT";"Epicerie sec";"N/A";"3.42000";"Relais Vert";"";"4.69000";"0.05500";"3268350120183";"";"3.97000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"175.00";"FOURRES CHOCOLAT"
"497";"SORBET CASSIS 500ML";"Epicerie frais";"N/A";"6.00000";"Belladones";"";"7.00000";"0.05500";"2430000004971";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"500.00";"SORBET CASSIS"
"498";"NOCCIOLATA 650G";"Epicerie sec";"N/A";"7.03000";"Relais Vert";"";"9.64000";"0.05500";"8052575090315";"";"8.16000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"650.00";"NOCCIOLATA"
"499";"YAOURT NATURE DE BREBIS";"Epicerie frais";"N/A";"1.20000";"Inconnu";"";"1.50000";"0.05500";"2430000004995";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"0.00";"YAOURT NATURE DE BREBIS"
"500";"YAOURT NATURE DE BREBIS";"Epicerie frais";"N/A";"1.20000";"Les brebis de la colline , Cyril , 0645520936";"";"1.50000";"0.05500";"2430000005008";"";"1.50000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"0.00";"YAOURT NATURE DE BREBIS"
"501";"YAOURT VANILLE BREBIS";"Epicerie frais";"N/A";"1.40000";"Les brebis de la colline , Cyril , 0645520936";"";"1.80000";"0.05500";"2430000005015";"";"1.80000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"0.00";"YAOURT VANILLE BREBIS"
"502";"YAOURT NATURE BREBIS 750ML ( GRAND FORMAT )";"Epicerie frais";"N/A";"6.50000";"Les brebis de la colline , Cyril , 0645520936";"";"7.00000";"0.05500";"2430000005022";"";"7.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"750.00";"YAOURT NATURE BREBIS"
"503";"YAOURT VANILLE BREBIS 750ML ( GRAND FORMAT )";"Epicerie frais";"N/A";"7.50000";"Les brebis de la colline , Cyril , 0645520936";"";"8.00000";"0.05500";"2430000005039";"";"8.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"750.00";"YAOURT VANILLE BREBIS"
"504";"FILET DE POULET";"Epicerie frais";"N/A";"0.01661";"Coustauss'oeufs";"";"0.02000";"0.05500";"2430000005046";"";"0.02000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"0.00";"FILET DE POULET"
"505";"AGNEAU";"Epicerie frais";"N/A";"0.01600";"La ferme des folies bergères";"";"0.01700";"0.05500";"2430000005053";"";"0.01700";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"0.00";"AGNEAU"
"506";"AUBERGINE";"Fruits et legumes";"N/A";"0.00420";"David Rivel Gaillardet";"";"0.00500";"0.05500";"2430000005060";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"508";"TOMATE MARMANDE";"Fruits et legumes";"N/A";"0.00415";"La Peyrouse";"";"0.00520";"0.05500";"2430000005084";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"509";"POIVRON";"Fruits et legumes";"N/A";"0.00330";"Inconnu";"";"0.00395";"0.05500";"2430000005091";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"510";"EPINARDS ETE";"Fruits et legumes";"N/A";"0.00830";"David Rivel Gaillardet";"";"0.01000";"0.05500";"2430000005107";"";"0.01000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"511";"CHAPELURE (DE VINCENT)";"VRAC";"N/A";"0.00000";"Miam";"";"0.01000";"0.05500";"2430000005114";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"CHAPELURE (DE VINCENT)"
"512";"SORBET FRAISE 500ML";"Epicerie frais";"N/A";"6.00000";"Belladones";"";"7.00000";"0.05500";"2430000005121";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"500.00";"SORBET FRAISE"
"513";"SORBET FRAISE 120ML";"Epicerie frais";"N/A";"2.50000";"Belladones";"";"3.50000";"0.05500";"2430000005138";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"120.00";"SORBET FRAISE"
"514";"OEUFS À L'UNITÉ";"Epicerie sec";"N/A";"0.39500";"Coustauss'oeufs";"";"0.41660";"0.05500";"2430000005145";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"0.00";"OEUFS À L'UNITÉ"
"515";"CUISSE DE POULET";"Epicerie frais";"N/A";"0.01500";"Coustauss'oeufs";"";"0.01800";"0.05500";"2430000005152";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"0.00";"CUISSE DE POULET"
"516";"PESTO ROSSO (140G) PHILIA";"Epicerie sec";"N/A";"1.94000";"Relais Vert";"";"2.66000";"0.05500";"3520832130531";"";"2.25000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"140.00";"PESTO ROSSO"
"517";"PESTO BASILIC FRAIS (165G) BIOVERDE";"Epicerie sec";"N/A";"1.94000";"Relais Vert";"";"4.35000";"0.05500";"4000915104653";"";"3.68000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"165.00";"PESTO BASILIC FRAIS"
"518";"COMTE RAPE 34%MG LAIT CRU VACHE AOP (100G) RBIO";"Epicerie frais";"N/A";"2.58000";"Relais Vert";"";"3.54000";"0.05500";"3700640470467";"";"2.99000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"100.00";"COMTE RAPE LAIT CRU VACHE"
"519";"PARMESAN - PARMIGIANO REGGIANO AOP RAPE (60G) PHILIA";"Epicerie frais";"N/A";"1.45000";"Relais Vert";"";"1.99000";"0.05500";"3520833340205";"";"1.68000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"60.00";"PARMESAN"
"520";"ALGUES DE SAISON (120G) AQUA-B MARINOE";"Epicerie frais";"N/A";"2.84000";"Relais Vert";"";"3.89000";"0.05500";"3565840304123";"";"3.29000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"120.00";"ALGUES DE SAISON"
"521";"CHAMPIGNONS DE PARIS EMINCES (400G - PNE 230G) LUCE";"Epicerie sec";"N/A";"4.19000";"Relais Vert";"";"5.75000";"0.05500";"3329489900623";"";"4.86000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"400.00";"CHAMPIGNONS DE PARIS EMINCES"
"522";"COUSCOUS COMPLET (1KG) BIO POUR TOUS";"Epicerie sec";"N/A";"2.84000";"Relais Vert";"";"2.98000";"0.05500";"3760295170655";"";"2.52000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"1000.00";"COUSCOUS COMPLET"
"523";"CAROTTES BOTTE";"Fruits et legumes";"N/A";"2.25000";"Relais Vert";"";"3.08000";"0.05500";"2430000005237";"";"2.61000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"524";"PIGNONS DE PIN";"VRAC";"N/A";"0.02843";"Relais Vert";"";"0.04289";"0.05500";"2430000005244";"";"0.03299";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"PIGNONS DE PIN"
"525";"MÜESLI VRAC";"VRAC";"N/A";"0.00624";"Keramis";"";"0.00856";"0.05500";"2430000005251";"";"0.00724";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"MÜESLI VRAC"
"528";"CURCUMA VRAC";"VRAC";"N/A";"0.01412";"Keramis";"";"0.01936";"0.05500";"2430000005282";"";"0.01638";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"CURCUMA VRAC"
"529";"GRAINES DE CHIA";"VRAC";"N/A";"0.00716";"Keramis";"";"0.00982";"0.05500";"2430000005299";"";"0.00831";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"GRAINES DE CHIA"
"531";"BOULGOUR";"VRAC";"N/A";"0.00348";"Keramis";"";"0.00477";"0.05500";"2430000005312";"";"0.00404";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"BOULGOUR"
"532";"TOMATES SÉCHÉES";"VRAC";"N/A";"0.01270";"Keramis";"";"0.01740";"0.05500";"2430000005329";"";"0.01470";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"TOMATES SÉCHÉES"
"533";"FLOCONS D'AVOINE";"VRAC";"N/A";"0.00155";"Keramis";"";"0.00213";"0.05500";"2430000005336";"";"0.00180";"";"";"";"0";"0";"1";"0";"";"";"VRAC";"0.00";"FLOCONS D'AVOINE"
"534";"SPIRULINE 500G";"Epicerie sec";"N/A";"66.72000";"Spiruline dynamisee";"";"80.00000";"0.05500";"2430000005343";"";"80.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"SPIRULINE"
"537";"TOMME MIXTE (BREBIS CHÈVRE)";"Epicerie frais";"N/A";"0.02670";"La ferme des folies bergères";"";"0.03200";"0.05500";"2430000005374";"";"0.03200";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"0.00";"TOMME MIXTE (BREBIS CHÈVRE)"
"539";"COMPOTE DE POMMES-FIGUES (330G)";"Epicerie sec";"N/A";"2.65000";"Claude Fressonnet";"";"3.50000";"0.05500";"2430000005398";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"330.00";"COMPOTE DE POMMES-FIGUES"
"540";"CONFITURE DE PASTÈQUE-ORANGE-CITRON (230G)";"Epicerie sec";"N/A";"2.58000";"Claude Fressonnet";"";"3.40000";"0.05500";"2430000005404";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"230.00";"CONFITURE PASTÈQUE-ORANGE-CITRON"
"541";"CONFITURE DE PRUNES (400G)";"Epicerie sec";"N/A";"3.56000";"Claude Fressonnet";"";"4.70000";"0.05500";"2430000005411";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"400.00";"CONFITURE DE PRUNES"
"542";"CREME FRAICHE EPAISSE VACHE 40% MG (20CL) BIOCHAMPS";"Epicerie frais";"N/A";"1.86000";"Relais Vert";"";"2.55000";"0.05500";"3375610000250";"";"2.16000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"200.00";"CREME FRAICHE EPAISSE 40%"
"543";"PUREE DE POMMES PRUNEAUX (630G) COTEAUX NANTAIS";"Epicerie sec";"N/A";"3.78000";"Relais Vert";"";"5.18000";"0.05500";"3301597002413";"";"4.39000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"630.00";"PUREE DE POMMES PRUNEAUX"
"544";"TOFU ROSSO (200G) TAIFUN";"Epicerie frais";"N/A";"2.46000";"Relais Vert";"";"3.37000";"0.05500";"4012359114303";"";"2.86000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"200.00";"TOFU ROSSO TAIFUN"
"545";"TOFU FUME (200G) TAIFUN";"Epicerie frais";"N/A";"2.10000";"Relais Vert";"";"2.88000";"0.05500";"4012359111104";"";"2.44000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"200.00";"TOFU FUME TAIFUN"
"546";"RIZ AU LAIT DE COCO SUR LIT DE MANGUE PASSION (125G) MO RICE";"Epicerie frais";"N/A";"1.56000";"Relais Vert";"";"2.14000";"0.05500";"3770011009435";"";"1.81000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"125.00";"RIZ AU LAIT COCO MANGUE PASSION"
"547";"SARDINES A L'HUILE D'OLIVE PECHE RESPONSABLE -50% DE SEL (115G) PHARE D'ECKMUHL";"Epicerie sec";"N/A";"3.21000";"Relais Vert";"";"4.40000";"0.05500";"3263670793666";"";"3.73000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"115.00";"SARDINES HUILE D'OLIVE"
"549";"ORTIE EN POUDRE";"Epicerie sec";"N/A";"6.32000";"Inconnu";"";"8.00000";"0.05500";"2430000005497";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"0.00";"ORTIE EN POUDRE"
"551";"ORTIE EN GRAINES";"Epicerie sec";"N/A";"7.90000";"Inconnu";"";"10.00000";"0.05500";"2430000005510";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"0.00";"ORTIE EN GRAINES"
"552";"BRIOCHE";"Pain & Viennoiseries";"N/A";"4.97000";"Inconnu";"";"6.30000";"0.05500";"2430000005527";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Pain & Viennoiseries";"0.00";""
"553";"PESTO VERDE PHILIA (140G) ";"Epicerie sec";"N/A";"1.94000";"Relais Vert";"";"2.66000";"0.05500";"2430000005534";"";"2.25000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"140.00";"PESTO VERDE PHILIA"
"554";"PÊCHE PLATE BLANCHE";"Fruits et legumes";"N/A";"0.00419";"Relais Vert";"";"0.00575";"0.05500";"2430000005541";"";"0.00486";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
"555";"KOMBUCHA 33 CL CURCUMA POIVRE";"Epicerie frais";"N/A";"1.90000";"Dame K";"";"2.40000";"0.05500";"3770029772017";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"330.00";"KOMBUCHA CURCUMA POIVRE"
"556";"KOMBUCHA 33 CL COMBAVA";"Epicerie frais";"N/A";"1.90000";"Dame K";"";"2.40000";"0.05500";"3770029772093";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"330.00";"KOMBUCHA COMBAVA"
"557";"KOMBUCHA 33 CL HIBISCUS ORANGE";"Epicerie frais";"N/A";"1.90000";"Dame K";"";"2.40000";"0.05500";"3770029772062";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"330.00";"KOMBUCHA HIBISCUS ORANGE"
"558";"KOMBUCHA 33 CL POMME ORTIE";"Epicerie frais";"N/A";"1.90000";"Dame K";"";"2.40000";"0.05500";"3770029772031";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"330.00";"KOMBUCHA POMME ORTIE"
"559";"PESTO AIL DES OURS CRU";"Epicerie frais";"N/A";"7.00000";"Les jardins de Françoise";"";"9.00000";"0.05500";"2430000005596";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"0.00";"PESTO AIL DES OURS CRU"
"560";"SORBET FRUITS ROUGES 120ML";"Epicerie frais";"N/A";"2.50000";"Belladones";"";"3.50000";"0.05500";"2430000005602";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"120.00";"SORBET FRUITS ROUGES"
"561";"CONFITURE DE FRAISE 110G";"Epicerie sec";"N/A";"3.80000";"Le cabanon des delices";"";"4.80000";"0.05500";"2430000005619";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"110.00";"CONFITURE DE FRAISE"
"563";"CONFIT DE CITRON JAUNE 110G";"Epicerie sec";"N/A";"3.80000";"Le cabanon des delices";"";"4.80000";"0.05500";"2430000005633";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"110.00";"CONFIT DE CITRON JAUNE"
"564";"GELEE DE CASSIS 110G";"Epicerie sec";"N/A";"3.80000";"Le cabanon des delices";"";"4.80000";"0.05500";"2430000005640";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"110.00";"GELEE DE CASSIS"
"565";"PISTOU BASILIC110G";"Epicerie sec";"N/A";"3.80000";"Le cabanon des delices";"";"4.80000";"0.05500";"2430000005657";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"110.00";"PISTOU BASILIC"
"567";"CONFITURE DE FRAMBOISE 110G";"Epicerie sec";"N/A";"3.80000";"Le cabanon des delices";"";"4.80000";"0.05500";"2430000005671";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"110.00";"CONFITURE DE FRAMBOISEG"
"568";"CONFITURE DE FLEURS D'ACACIA 110G";"Epicerie sec";"N/A";"3.80000";"Le cabanon des delices";"";"4.80000";"0.05500";"2430000005688";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"110.00";"CONFITURE FLEURS D'ACACIA"
"569";"CONFITURE DE FLEURS DE LAVANDE110G";"Epicerie sec";"N/A";"3.80000";"Le cabanon des delices";"";"4.80000";"0.05500";"2430000005695";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"110.00";"CONFITURE FLEURS DE LAVANDE"
"570";"KOMBUCHA FRAICHEUR D ETE 75CL";"Epicerie frais";"N/A";"5.11848";"Les terres sauvages";"";"6.00000";"0.05500";"2430000005701";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"750.00";"KOMBUCHA FRAICHEUR D ETE"
"571";"JUS DE POMME PÊCHE ABRICOT BIO 75 CL";"Epicerie sec";"N/A";"2.80000";"sibio";"";"3.55000";"0.05500";"3760227110384";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"750.00";"JUS DE POMME PÊCHE ABRICOT"
"573";"JUS DE POMME POIRE BIO 25 CL";"Epicerie sec";"N/A";"1.39000";"sibio";"";"1.76000";"0.05500";"3760227110544";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"250.00";"JUS DE POMME POIRE BIO"
"574";"JUS DE POMME PÊCHE ABRICOT BIO 25 CL";"Epicerie sec";"N/A";"1.39000";"sibio";"";"1.76000";"0.05500";"3760227110537";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"250.00";"JUS DE POMME PÊCHE ABRICOT"
"575";"THÉ SENCHA POIRE SUREAU BIO 33CL";"Epicerie sec";"N/A";"1.46000";"sibio";"";"1.85000";"0.05500";"3760227111428";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"330.00";"THÉ SENCHA POIRE SUREAU"
"576";"THÉ NOIR FRAISE HIBISCUS 33CL";"Epicerie frais";"N/A";"1.46000";"sibio";"";"1.85000";"0.05500";"3760227111411";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"330.00";"THÉ NOIR FRAISE HIBISCUS"
"577";"PÉTILLANT CITRON 33CL";"Epicerie sec";"N/A";"0.00000";"sibio";"";"1.81000";"0.05500";"3760227111473";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"330.00";"PÉTILLANT CITRON"
"578";"PÉTILLANT GINGEMBRE 33CL";"Epicerie sec";"N/A";"0.00000";"sibio";"";"1.97000";"0.05500";"3760227111466";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"330.00";"PÉTILLANT GINGEMBRE"
"579";"BOISSON TRIO RIZ EPEAUTRE NOISETTE (1L) BIO POUR TOUS";"Epicerie sec";"N/A";"1.82000";"Relais Vert";"";"2.50000";"0.05500";"3760295171409";"";"2.11000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"1000.00";"BOISSON RIZ EPEAUTRE NOISETTE"
"580";"SPAGHETTI RIZ (500G) VALPIBIO";"Epicerie sec";"N/A";"5.72000";"Relais Vert";"";"7.85000";"0.05500";"3760038707667";"";"6.64000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"500.00";"SPAGHETTI RIZ"
"581";"LEVURE BOULANGERE (3*9G) CULINAT";"Epicerie sec";"N/A";"3.21000";"Relais Vert";"";"4.40000";"0.05500";"3278584930045";"";"3.73000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie sec";"27.00";"LEVURE BOULANGERE"
"582";"TEMPEH A CUISINER (2*100G) SOY";"Epicerie frais";"N/A";"3.54000";"Relais Vert";"";"4.86000";"0.05500";"3259011142132";"";"4.11000";"";"";"";"0";"0";"1";"0";"";"";"Epicerie frais";"200.00";"TEMPEH A CUISINER SOY"
"584";"HARICOTS VERTS";"Fruits et legumes";"N/A";"0.07300";"La Peyrouse";"";"0.01190";"0.05500";"2430000005848";"";"0.00000";"";"";"";"0";"0";"1";"0";"";"";"Fruits et legumes";"0.00";""
